sensor_id,timestamp,temperature_C,humidity_%,sea_temperature_C,sea_temp_band
M2,2011-10-07T13:00:00Z,12.77,73.9,13.86,warm
M2,2004-05-09T17:00:00Z,10.0,84.0,9.3,cold
M2,2017-09-15T00:00:00Z,12.3,86.7,14.56,warm
M6,2012-09-04T18:00:00Z,15.2,76.0,15.2,warm
M6,2013-04-27T15:00:00Z,9.9,83.0,10.5,cold
M4,2007-09-13T21:00:00Z,15.1,74.0,15.2,warm
M3,2011-10-28T16:00:00Z,13.8,89.0,13.1,mild
M5,2016-08-11T22:00:00Z,15.47,90.6,14.6,warm
M4,2010-02-06T09:00:00Z,9.7,75.0,9.6,cold
M4,2017-07-12T15:00:00Z,14.0,67.6,15.96,warm
M5,2005-05-17T15:00:00Z,8.7,71.0,11.2,mild
M4,2007-11-01T10:00:00Z,14.4,92.0,13.1,mild
M1,2006-05-29T06:00:00Z,10.4,62.0,11.4,mild
M3,2009-01-16T04:00:00Z,10.5,74.0,10.7,cold
M2,2005-12-08T14:00:00Z,9.7,79.0,12.2,mild
M5,2010-02-13T10:00:00Z,6.0,68.0,8.7,cold
M6,2010-05-19T22:00:00Z,12.7,99.0,12.2,mild
M2,2012-04-19T09:00:00Z,7.61,86.3,8.89,cold
M5,2011-12-29T18:00:00Z,10.9,81.0,10.6,cold
M5,2017-09-20T18:00:00Z,14.86,97.3,14.63,warm
M5,2012-11-16T13:00:00Z,13.22,70.7,12.03,mild
M4-Archive,2004-09-26T19:00:00Z,13.9,94.0,14.2,warm
M3,2011-11-05T08:00:00Z,10.9,69.0,13.2,mild
M3,2009-08-25T04:00:00Z,14.9,72.0,15.8,warm
M6,2010-07-27T17:00:00Z,14.4,89.0,15.1,warm
M2,2013-03-10T09:00:00Z,4.71,77.7,7.76,cold
M4-Archive,2006-01-05T23:00:00Z,5.3,88.0,10.3,cold
M4,2017-05-28T18:00:00Z,12.88,66.0,13.09,mild
M3,2007-04-20T13:00:00Z,12.7,86.0,12.6,mild
M3,2017-06-09T05:00:00Z,13.18,89.1,13.16,mild
M6,2010-04-16T18:00:00Z,10.7,82.0,11.5,mild
M3,2008-05-18T08:00:00Z,12.3,88.0,13.7,mild
M3,2003-05-08T08:00:00Z,10.7,70.0,11.6,mild
M3,2009-02-10T20:00:00Z,7.2,79.0,10.0,cold
M1,2006-10-06T11:00:00Z,14.3,80.0,15.0,warm
M6,2008-09-13T08:00:00Z,14.6,83.0,14.8,warm
M2,2015-01-11T08:00:00Z,7.68,72.3,10.42,cold
M3,2016-07-19T17:00:00Z,16.19,97.7,16.2,warm
M2,2014-11-24T02:00:00Z,9.12,74.2,13.67,mild
M4,2011-03-18T11:00:00Z,6.3,76.0,9.7,cold
M2,2003-08-14T06:00:00Z,14.9,83.0,16.4,warm
M3,2010-09-18T17:00:00Z,16.1,82.0,16.3,warm
M6,2012-02-19T09:00:00Z,7.6,66.0,10.7,cold
M5,2013-06-23T17:00:00Z,14.0,75.8,13.12,mild
M5,2007-04-29T09:00:00Z,11.4,94.0,12.1,mild
M3,2011-04-30T08:00:00Z,12.9,91.0,13.1,mild
M6,2012-12-28T12:00:00Z,12.2,94.0,10.9,cold
M4-Archive,2006-12-13T05:00:00Z,10.4,87.0,10.5,cold
M3,2010-06-16T02:00:00Z,14.1,90.0,14.8,warm
M5,2016-09-30T16:00:00Z,13.87,70.3,15.21,warm
M4,2007-05-03T23:00:00Z,11.5,92.0,12.3,mild
M3,2005-03-31T15:00:00Z,11.3,95.0,10.9,cold
M4,2007-09-12T07:00:00Z,15.5,94.0,15.3,warm
M6,2013-10-17T09:00:00Z,14.7,90.0,14.5,warm
M5,2006-12-21T16:00:00Z,10.3,67.0,11.5,mild
M6,2007-03-30T21:00:00Z,10.2,72.0,11.0,cold
M2,2001-11-24T00:00:00Z,12.5,89.0,12.5,mild
M5,2009-08-23T12:00:00Z,17.1,94.0,16.3,warm
M4-Archive,2005-06-23T07:00:00Z,14.0,86.0,13.8,mild
M4,2008-10-08T09:00:00Z,12.8,81.0,13.0,mild
M3,2002-09-09T17:00:00Z,14.7,72.0,16.0,warm
M2,2007-12-01T00:00:00Z,9.1,76.0,12.5,mild
M2,2006-05-08T10:00:00Z,9.8,93.0,9.0,cold
M3,2009-09-12T15:00:00Z,14.4,96.0,14.0,warm
M6,2017-09-21T04:00:00Z,12.6,76.0,14.5,warm
M3,2010-11-01T03:00:00Z,12.7,68.0,13.6,mild
M6,2013-11-05T04:00:00Z,10.5,78.0,12.6,mild
M2,2007-01-17T15:00:00Z,7.1,70.0,9.9,cold
M3,2005-12-17T19:00:00Z,10.5,86.0,11.3,mild
M4-Archive,2006-11-08T20:00:00Z,10.6,71.0,13.5,mild
M3,2017-04-21T09:00:00Z,11.82,80.5,11.96,mild
M3,2012-10-24T14:00:00Z,12.6,91.8,12.44,mild
M6,2007-04-21T07:00:00Z,12.2,94.0,11.6,mild
M5,2011-09-27T20:00:00Z,14.5,99.0,14.5,warm
M5,2005-01-20T19:00:00Z,11.4,85.0,9.9,cold
M2,2011-12-10T23:00:00Z,9.63,81.2,11.84,mild
M1,2003-06-25T09:00:00Z,14.1,88.0,14.0,warm
M4,2009-12-02T16:00:00Z,10.3,80.0,11.2,mild
M5,2010-12-28T00:00:00Z,10.1,96.0,9.4,cold
M6,2012-12-20T02:00:00Z,11.1,82.0,10.9,cold
M5,2012-06-05T12:00:00Z,12.57,94.5,12.95,mild
M2,2007-11-21T11:00:00Z,9.8,89.0,13.0,mild
M6,2012-09-20T05:00:00Z,13.7,91.0,14.3,warm
M5,2012-11-04T15:00:00Z,11.34,84.8,12.51,mild
M6,2017-09-11T08:00:00Z,13.7,81.0,15.0,warm
M5,2009-09-07T20:00:00Z,15.1,97.0,15.2,warm
M5,2006-07-24T07:00:00Z,17.0,93.0,17.3,warm
M3,2006-02-13T09:00:00Z,11.4,93.0,10.6,cold
M3,2003-02-06T16:00:00Z,10.9,89.0,10.5,cold
M4,2008-04-26T19:00:00Z,10.3,87.0,10.5,cold
M6,2012-07-31T12:00:00Z,16.0,98.0,15.6,warm
M1,2001-11-17T21:00:00Z,10.9,78.0,12.8,mild
M6,2007-12-01T11:00:00Z,10.2,80.0,13.3,mild
M4,2010-11-16T06:00:00Z,11.2,89.0,11.4,mild
M5,2011-04-14T11:00:00Z,10.0,97.0,10.0,cold
M3,2005-07-07T09:00:00Z,14.3,80.0,14.4,warm
M2,2007-02-14T04:00:00Z,7.1,83.0,8.7,cold
M4-Archive,2003-07-29T01:00:00Z,14.7,90.0,15.1,warm
M2,2001-11-13T01:00:00Z,8.6,89.0,12.7,mild
M4,2010-05-17T20:00:00Z,10.7,89.0,10.8,cold
M4-Archive,2006-04-27T21:00:00Z,9.9,88.0,9.7,cold
M2,2007-12-23T00:00:00Z,7.8,84.0,10.9,cold
M4-Archive,2005-06-16T05:00:00Z,11.9,92.0,12.9,mild
M2,2012-09-01T00:00:00Z,15.27,87.1,14.9,warm
M3,2003-06-08T20:00:00Z,13.1,78.0,13.5,mild
M2,2002-04-02T19:00:00Z,10.3,83.0,8.6,cold
M5,2016-12-14T12:00:00Z,10.11,94.9,11.79,mild
M2,2012-03-01T04:00:00Z,9.12,93.0,8.58,cold
M5,2009-09-08T08:00:00Z,16.3,98.0,15.2,warm
M6,2009-11-14T17:00:00Z,10.8,82.0,12.9,mild
M5,2013-06-14T11:00:00Z,13.52,87.1,13.06,mild
M6,2016-06-13T02:00:00Z,12.4,89.0,13.5,mild
M2,2007-05-28T13:00:00Z,9.3,67.0,11.1,cold
M2,2003-04-09T17:00:00Z,7.6,62.0,8.7,cold
M6,2017-09-10T02:00:00Z,14.8,87.0,15.4,warm
M3,2010-04-15T10:00:00Z,9.5,78.0,11.3,mild
M6,2016-06-13T11:00:00Z,11.3,88.0,13.4,mild
M6,2014-04-17T07:00:00Z,9.5,77.0,10.3,cold
M5,2005-07-17T07:00:00Z,16.7,89.0,17.6,warm
M5,2004-10-20T11:00:00Z,11.6,86.0,13.5,mild
M1,2005-07-21T11:00:00Z,15.1,98.0,15.6,warm
M5,2005-11-08T21:00:00Z,11.1,70.0,13.2,mild
M3,2005-07-10T13:00:00Z,17.1,96.0,16.5,warm
M5,2006-01-26T06:00:00Z,7.0,64.0,9.6,cold
M4,2012-10-10T04:00:00Z,11.0,82.0,12.68,mild
M6,2012-08-20T03:00:00Z,15.3,91.0,15.4,warm
M5,2007-10-03T14:00:00Z,15.3,94.0,14.5,warm
M6,2009-06-23T22:00:00Z,14.5,97.0,14.2,warm
Belmullet-AMETS,2011-05-18T01:00:00Z,11.54,77.8,11.37,mild
M2,2005-08-07T08:00:00Z,13.1,77.0,14.2,warm
M5,2012-02-10T05:00:00Z,9.4,97.0,9.6,cold
M5,2013-01-06T22:00:00Z,10.76,90.6,9.95,cold
M3,2016-09-30T13:00:00Z,12.5,76.2,14.36,warm
M5,2008-07-26T00:00:00Z,16.1,88.0,15.6,warm
M6,2009-06-09T05:00:00Z,12.0,86.0,12.7,mild
M2,2007-09-09T08:00:00Z,15.6,80.0,15.7,warm
M6,2008-02-11T21:00:00Z,11.6,85.0,11.5,mild
M1,2007-04-24T10:00:00Z,12.0,88.0,11.7,mild
M6,2017-05-14T00:00:00Z,9.8,69.0,11.4,mild
M1,2002-04-30T19:00:00Z,9.4,72.0,10.6,cold
M5,2012-11-29T00:00:00Z,7.89,80.5,11.45,mild
M2,2014-08-11T02:00:00Z,14.41,81.6,15.59,warm
M3,2006-07-18T00:00:00Z,17.1,90.0,17.3,warm
M2,2015-01-09T12:00:00Z,9.39,87.1,10.77,cold
M2,2001-07-16T09:00:00Z,13.1,91.2,13.4,mild
M4,2007-05-05T11:00:00Z,12.1,87.0,12.0,mild
M2,2001-09-11T09:00:00Z,13.9,92.0,13.5,mild
M4,2011-05-06T01:00:00Z,12.0,86.0,11.3,mild
M3,2004-04-06T21:00:00Z,10.1,69.0,10.9,cold
M3,2003-08-18T13:00:00Z,16.4,74.0,17.4,warm
M3,2010-10-29T01:00:00Z,14.1,74.0,14.1,warm
M4,2007-09-01T10:00:00Z,14.9,94.0,14.8,warm
M4-Archive,2003-12-21T13:00:00Z,6.6,66.0,10.6,cold
M6,2017-04-26T13:00:00Z,8.7,61.0,11.9,mild
M2,2015-12-24T21:00:00Z,7.99,72.3,11.76,mild
M6,2017-08-01T14:00:00Z,13.8,84.0,14.4,warm
M3,2004-09-10T13:00:00Z,16.9,96.0,16.9,warm
M1,2002-03-05T21:00:00Z,9.7,84.0,10.2,cold
M6,2015-11-22T19:00:00Z,9.6,76.0,12.1,mild
M5,2010-01-15T05:00:00Z,10.4,96.0,9.5,cold
M6,2007-03-21T12:00:00Z,11.2,88.0,10.8,cold
M2,2013-03-01T09:00:00Z,7.68,79.7,7.93,cold
M5,2013-05-04T20:00:00Z,11.06,91.8,9.71,cold
M3,2010-10-08T18:00:00Z,16.0,94.0,15.1,warm
M3,2009-09-24T15:00:00Z,15.0,82.0,15.0,warm
M3,2003-03-27T03:00:00Z,10.5,92.0,11.1,cold
M3,2010-07-27T21:00:00Z,15.7,88.0,15.9,warm
M5,2010-03-10T19:00:00Z,7.0,78.0,8.2,cold
M3,2003-11-10T04:00:00Z,12.4,77.0,13.2,mild
M3,2005-10-20T19:00:00Z,13.9,94.0,13.9,warm
M2,2009-12-16T17:00:00Z,9.0,80.0,11.9,mild
M1,2004-11-02T11:00:00Z,11.8,78.0,12.3,mild
M6,2007-11-08T06:00:00Z,14.7,86.0,14.8,warm
M3,2007-05-05T21:00:00Z,13.7,92.0,13.2,mild
M3,2006-12-30T01:00:00Z,10.8,71.0,11.4,mild
M3,2016-11-03T14:00:00Z,11.2,88.7,13.09,mild
M6,2013-12-23T18:00:00Z,6.3,72.0,10.7,cold
M3,2005-06-15T01:00:00Z,14.9,88.0,14.2,warm
M4,2010-04-10T03:00:00Z,9.9,82.0,10.0,cold
M4-Archive,2006-03-18T08:00:00Z,4.5,69.0,8.9,cold
M6,2016-06-16T18:00:00Z,11.9,77.0,13.8,mild
M3,2010-12-01T20:00:00Z,2.9,63.0,10.6,cold
M4-Archive,2005-12-11T01:00:00Z,11.9,86.0,11.0,cold
M5,2004-12-04T12:00:00Z,11.7,72.0,11.9,mild
M5,2007-09-22T21:00:00Z,15.9,88.0,15.0,warm
M2,2002-07-12T15:00:00Z,13.4,79.0,14.0,warm
M2,2012-03-11T10:00:00Z,7.65,96.5,8.14,cold
M4-Archive,2003-05-04T09:00:00Z,8.6,93.0,10.3,cold
M3,2006-11-17T18:00:00Z,8.5,74.0,13.2,mild
M3,2007-11-12T07:00:00Z,12.3,78.0,13.8,mild
M2,2011-08-28T07:00:00Z,13.29,83.8,14.74,warm
M6,2015-08-12T20:00:00Z,14.3,90.0,14.0,warm
M1,2007-05-12T06:00:00Z,11.0,87.0,12.0,mild
M5,2008-09-09T09:00:00Z,16.1,92.0,14.9,warm
M1,2005-06-04T17:00:00Z,12.5,82.0,12.4,mild
M2,2012-05-10T01:00:00Z,9.73,97.3,9.36,cold
M2,2007-08-26T22:00:00Z,14.9,82.0,15.2,warm
M2,2014-08-11T16:00:00Z,16.23,74.6,15.52,warm
M1,2002-02-05T12:00:00Z,8.4,82.0,10.6,cold
M3,2012-10-31T15:00:00Z,9.08,70.7,11.83,mild
M5,2009-04-04T01:00:00Z,9.4,89.0,9.0,cold
M6,2016-09-17T10:00:00Z,16.3,89.0,15.6,warm
M4-Archive,2005-02-11T11:00:00Z,6.5,95.0,8.7,cold
M4-Archive,2006-03-12T23:00:00Z,10.3,82.0,8.8,cold
M1,2001-06-01T06:00:00Z,12.1,92.4,12.6,mild
M6,2009-08-27T04:00:00Z,13.0,96.0,14.8,warm
M5,2012-10-29T09:00:00Z,10.69,85.2,12.99,mild
M2,2015-09-24T05:00:00Z,12.3,80.5,14.05,warm
M5,2011-10-04T06:00:00Z,13.1,78.0,14.5,warm
M4,2011-02-10T02:00:00Z,8.6,61.0,10.1,cold
M1,2004-01-07T08:00:00Z,11.8,91.0,11.1,cold
M3,2005-04-08T01:00:00Z,5.5,73.0,10.7,cold
M4,2009-12-14T13:00:00Z,9.2,69.0,10.9,cold
M4,2010-05-13T19:00:00Z,10.5,77.0,10.7,cold
M3,2010-06-16T17:00:00Z,14.9,89.0,15.3,warm
M5,2017-02-05T22:00:00Z,8.3,60.5,10.05,cold
M2,2001-09-25T18:00:00Z,13.5,90.0,13.7,mild
M3,2012-12-26T18:00:00Z,10.31,71.1,10.94,cold
M3,2007-06-10T12:00:00Z,15.1,94.0,14.5,warm
M3,2005-08-16T14:00:00Z,17.4,74.0,17.7,warm
M4-Archive,2005-08-12T04:00:00Z,14.6,80.0,16.0,warm
M5,2013-06-20T04:00:00Z,13.22,89.5,13.33,mild
M2,2007-09-01T13:00:00Z,15.2,86.0,14.7,warm
M4,2013-06-29T22:00:00Z,13.49,99.6,12.85,mild
M2,2008-04-23T23:00:00Z,9.5,99.0,8.3,cold
M4,2008-11-06T02:00:00Z,10.8,89.0,11.7,mild
M4,2008-11-08T20:00:00Z,8.4,79.0,11.7,mild
M6,2007-05-06T13:00:00Z,11.9,77.0,12.1,mild
M3,2013-01-23T15:00:00Z,7.06,88.3,10.49,cold
M1,2004-02-12T22:00:00Z,10.3,90.0,10.8,cold
M3,2017-04-07T05:00:00Z,9.83,73.4,10.84,cold
M3,2008-09-03T11:00:00Z,13.9,85.0,15.6,warm
M3,2003-12-02T23:00:00Z,11.0,82.0,11.8,mild
M2,2016-02-04T16:00:00Z,10.62,91.8,9.54,cold
M6,2010-01-13T07:00:00Z,8.8,77.0,11.2,mild
M5,2013-04-04T06:00:00Z,6.07,62.5,8.14,cold
M4,2009-10-03T20:00:00Z,11.2,77.0,13.4,mild
M5,2013-03-13T20:00:00Z,6.62,79.3,8.68,cold
M5,2017-05-02T02:00:00Z,10.69,91.0,11.07,cold
M5,2010-08-31T05:00:00Z,14.8,82.0,14.8,warm
M5,2012-09-01T03:00:00Z,15.44,88.9,15.15,warm
M3,2009-04-10T19:00:00Z,9.4,74.0,10.4,cold
M6,2012-12-12T15:00:00Z,11.4,95.0,11.5,mild
M5,2012-06-20T02:00:00Z,13.15,88.5,13.68,mild
M2,2012-02-21T14:00:00Z,9.42,92.6,8.58,cold
M2,2007-09-07T04:00:00Z,15.9,96.0,16.1,warm
M5,2007-05-03T13:00:00Z,12.3,84.0,12.9,mild
M4-Archive,2003-06-21T04:00:00Z,12.2,85.0,12.6,mild
M3,2011-04-27T10:00:00Z,12.3,81.0,12.5,mild
M5,2009-11-21T08:00:00Z,13.2,96.0,12.5,mild
M4,2009-05-07T15:00:00Z,8.6,77.0,10.5,cold
M3,2006-01-14T10:00:00Z,9.7,68.0,11.1,cold
M5,2017-06-19T09:00:00Z,16.4,74.6,15.96,warm
M3,2005-01-29T06:00:00Z,9.2,70.0,11.0,cold
M1,2003-05-12T07:00:00Z,8.7,76.0,11.1,cold
M4,2011-02-02T09:00:00Z,9.5,89.0,9.8,cold
M1,2006-12-03T01:00:00Z,9.7,88.0,11.4,mild
M3,2006-10-13T01:00:00Z,15.6,94.0,14.8,warm
M4,2016-09-06T09:00:00Z,14.86,92.2,14.7,warm
M3,2004-09-03T03:00:00Z,15.9,95.0,15.9,warm
M3,2004-09-29T08:00:00Z,14.7,96.0,14.0,warm
M5,2010-10-31T00:00:00Z,12.7,88.0,13.4,mild
M4-Archive,2006-07-23T14:00:00Z,16.6,86.0,17.2,warm
M5,2017-07-08T11:00:00Z,15.47,87.9,15.79,warm
M5,2012-10-23T19:00:00Z,14.41,95.3,13.43,mild
M1,2004-09-19T11:00:00Z,14.3,76.0,14.3,warm
M3,2007-06-10T22:00:00Z,14.7,97.0,14.9,warm
M6,2007-12-25T01:00:00Z,10.3,73.0,12.5,mild
M1,2004-12-11T18:00:00Z,11.5,84.0,11.2,mild
M6,2012-01-11T10:00:00Z,10.7,97.0,11.0,cold
M6,2011-03-23T17:00:00Z,10.7,79.0,10.6,cold
M3,2008-08-01T19:00:00Z,16.7,85.0,16.9,warm
M6,2009-10-01T10:00:00Z,12.1,72.0,14.5,warm
M4-Archive,2007-04-10T01:00:00Z,10.5,95.0,10.0,cold
M6,2013-10-31T17:00:00Z,10.7,66.0,14.0,warm
M5,2005-03-19T17:00:00Z,9.7,91.0,9.1,cold
M5,2008-09-22T03:00:00Z,14.4,89.0,15.3,warm
M4-Archive,2003-11-03T07:00:00Z,11.2,67.0,12.8,mild
M2,2016-01-08T05:00:00Z,8.43,81.2,11.38,mild
M2,2002-04-02T18:00:00Z,9.6,83.0,8.5,cold
M2,2004-02-17T20:00:00Z,8.0,75.0,9.1,cold
M6,2007-04-14T01:00:00Z,11.4,90.0,11.2,mild
M3,2015-03-04T18:00:00Z,10.11,68.4,10.19,cold
M2,2016-12-27T00:00:00Z,8.57,73.8,10.87,cold
M5,2009-05-31T17:00:00Z,13.3,85.0,12.9,mild
M1,2003-05-18T10:00:00Z,11.1,81.0,11.5,mild
M6,2008-04-26T23:00:00Z,10.4,77.0,11.3,mild
M2,2014-11-07T17:00:00Z,12.43,72.7,14.46,warm
M2,2010-02-15T04:00:00Z,6.5,90.0,7.9,cold
M5,2017-07-20T09:00:00Z,14.48,68.8,15.59,warm
M2,2007-10-10T14:00:00Z,15.0,80.0,14.4,warm
M6,2008-02-25T09:00:00Z,12.7,84.0,11.4,mild
M5,2008-07-26T01:00:00Z,15.9,88.0,15.8,warm
M6,2013-08-13T10:00:00Z,15.7,93.0,15.9,warm
M6,2011-02-15T09:00:00Z,8.0,74.0,10.9,cold
M5,2013-10-21T06:00:00Z,14.07,94.5,14.29,warm
M4,2011-10-24T00:00:00Z,14.0,89.1,12.51,mild
M4,2010-04-25T05:00:00Z,10.7,94.0,10.2,cold
M4,2009-05-25T22:00:00Z,10.7,70.0,11.5,mild
M4,2011-05-28T13:00:00Z,10.5,71.0,11.1,cold
M5,2012-08-26T18:00:00Z,15.99,85.9,14.56,warm
M3,2008-10-22T20:00:00Z,13.6,82.0,13.1,mild
M4,2011-04-16T23:00:00Z,10.6,92.0,10.7,cold
M4-Archive,2004-06-06T08:00:00Z,12.1,92.0,13.6,mild
M5,2016-08-15T04:00:00Z,15.0,96.5,15.38,warm
M2,2016-03-15T22:00:00Z,8.81,93.0,8.34,cold
M3,2009-05-09T23:00:00Z,10.2,67.0,11.3,mild
M2,2012-10-03T06:00:00Z,11.13,75.0,14.22,warm
M2,2011-03-20T02:00:00Z,7.68,88.1,7.94,cold
M6,2011-10-10T03:00:00Z,14.6,99.0,12.9,mild
M1,2006-03-03T02:00:00Z,5.4,59.0,10.2,cold
M1,2001-05-11T20:00:00Z,12.6,93.0,12.5,mild
M1,2005-05-29T15:00:00Z,11.6,73.0,12.2,mild
M2,2003-05-07T19:00:00Z,10.6,90.0,9.5,cold
M2,2006-01-16T21:00:00Z,8.7,85.0,10.5,cold
M2,2002-02-09T08:00:00Z,8.8,79.0,9.5,cold
Belmullet-AMETS,2011-06-29T21:00:00Z,12.7,82.1,12.83,mild
M2,2003-11-26T07:00:00Z,7.7,80.0,12.4,mild
M6,2007-01-30T05:00:00Z,11.2,89.0,11.3,mild
M4,2011-04-03T02:00:00Z,9.1,72.0,10.4,cold
M5,2005-11-02T01:00:00Z,14.9,94.0,13.7,mild
M1,2005-09-26T15:00:00Z,15.5,74.0,14.6,warm
M2,2006-09-28T08:00:00Z,14.7,74.0,14.5,warm
M3,2017-04-30T04:00:00Z,10.72,78.9,11.59,mild
M3,2012-07-13T16:00:00Z,13.83,82.4,14.08,warm
M5,2008-01-01T05:00:00Z,11.1,93.0,10.8,cold
M2,2003-04-23T13:00:00Z,9.3,86.0,8.9,cold
M2,2006-09-06T09:00:00Z,15.6,98.0,14.9,warm
M4,2013-01-09T09:00:00Z,8.5,99.6,10.08,cold
M4-Archive,2005-11-20T12:00:00Z,9.1,86.0,12.3,mild
M3,2007-06-13T11:00:00Z,14.9,88.0,15.3,warm
M1,2003-11-28T18:00:00Z,11.5,84.0,12.0,mild
M4-Archive,2003-08-06T04:00:00Z,16.4,96.0,16.3,warm
M6,2010-06-05T22:00:00Z,13.6,90.0,13.4,mild
M4,2008-08-15T12:00:00Z,15.0,76.0,15.9,warm
M5,2004-11-24T00:00:00Z,12.2,94.0,12.2,mild
M2,2002-07-15T15:00:00Z,15.6,87.0,14.6,warm
M3,2016-12-02T15:00:00Z,10.35,83.6,11.24,mild
M6,2016-06-18T05:00:00Z,12.6,96.0,13.7,mild
M2,2006-02-16T16:00:00Z,8.9,75.0,9.3,cold
M5,2011-08-01T09:00:00Z,15.0,94.0,15.4,warm
M6,2010-03-08T19:00:00Z,9.4,65.0,10.8,cold
M2,2008-05-07T04:00:00Z,11.1,90.0,8.1,cold
M6,2011-02-07T04:00:00Z,8.6,65.0,11.1,cold
M4,2008-06-10T00:00:00Z,13.2,79.0,13.7,mild
M3,2017-05-28T06:00:00Z,13.18,89.1,13.5,mild
M3,2002-10-03T22:00:00Z,15.5,77.0,15.8,warm
M6,2017-04-10T16:00:00Z,9.5,61.0,11.5,mild
M4,2011-07-26T07:00:00Z,13.08,85.5,14.7,warm
M3,2016-09-24T15:00:00Z,15.71,87.5,15.18,warm
M4,2011-08-15T14:00:00Z,14.11,77.0,14.46,warm
M2,2004-04-23T22:00:00Z,9.1,82.0,8.9,cold
M5,2008-01-07T16:00:00Z,10.1,70.0,10.3,cold
M2,2004-05-30T13:00:00Z,12.3,85.0,13.2,mild
M1,2005-08-22T18:00:00Z,16.0,74.0,16.3,warm
M2,2007-07-08T15:00:00Z,13.8,84.0,14.4,warm
M3,2015-02-21T19:00:00Z,9.29,70.7,10.53,cold
M2,2002-05-11T20:00:00Z,10.1,77.0,10.2,cold
M2,2007-05-31T06:00:00Z,11.6,96.0,11.5,mild
M4-Archive,2003-07-30T18:00:00Z,15.2,84.0,15.7,warm
M2,2011-12-11T21:00:00Z,7.34,74.8,11.72,mild
M3,2008-07-06T22:00:00Z,14.4,88.0,14.6,warm
M6,2011-09-01T08:00:00Z,14.6,91.0,14.4,warm
M5,2010-12-15T01:00:00Z,7.2,85.0,10.4,cold
M2,2003-05-15T03:00:00Z,9.8,89.0,9.9,cold
M1,2005-06-03T09:00:00Z,12.2,82.0,12.2,mild
M4,2010-02-07T19:00:00Z,7.9,79.0,10.1,cold
M6,2007-01-04T18:00:00Z,11.9,88.0,11.5,mild
M5,2011-02-19T22:00:00Z,7.7,97.0,8.3,cold
M5,2011-10-16T09:00:00Z,13.9,87.0,14.1,warm
M1,2004-07-27T18:00:00Z,14.6,83.0,15.9,warm
M1,2004-02-07T01:00:00Z,9.0,74.0,10.7,cold
M5,2017-07-17T11:00:00Z,15.0,83.2,16.03,warm
M5,2007-02-07T20:00:00Z,7.8,81.0,9.9,cold
M2,2012-10-29T23:00:00Z,9.6,72.3,13.57,mild
M6,2014-07-26T12:00:00Z,16.0,79.0,17.0,warm
M6,2009-10-07T12:00:00Z,11.0,82.0,14.4,warm
M6,2013-11-06T07:00:00Z,9.9,69.0,12.7,mild
M5,2013-09-09T08:00:00Z,13.8,86.7,15.96,warm
M6,2010-08-29T22:00:00Z,15.3,73.0,16.0,warm
M3,2009-11-23T00:00:00Z,12.3,95.0,12.0,mild
M5,2012-01-08T08:00:00Z,10.2,95.0,10.2,cold
M5,2017-09-20T19:00:00Z,14.35,94.9,14.7,warm
M2,2006-06-10T06:00:00Z,13.8,83.0,13.8,mild
M2,2017-04-13T06:00:00Z,8.33,84.0,9.33,cold
M6,2010-05-18T10:00:00Z,12.3,97.0,12.0,mild
M4-Archive,2005-06-10T04:00:00Z,12.3,79.0,13.6,mild
M6,2009-05-29T20:00:00Z,12.0,98.0,11.7,mild
M6,2009-10-02T21:00:00Z,13.5,93.0,14.6,warm
M1,2001-04-19T12:00:00Z,6.9,72.0,9.7,cold
M6,2007-07-30T21:00:00Z,16.0,86.0,16.4,warm
M6,2009-09-19T17:00:00Z,13.0,75.0,14.6,warm
M3,2009-10-27T15:00:00Z,15.3,96.0,14.3,warm
M6,2009-07-24T18:00:00Z,15.9,76.0,16.4,warm
M2,2010-11-13T00:00:00Z,9.73,74.6,13.16,mild
M4,2008-09-11T02:00:00Z,14.7,93.0,14.3,warm
M3,2015-01-06T16:00:00Z,10.38,75.0,11.38,mild
M6,2007-04-06T11:00:00Z,10.2,83.0,11.0,cold
M4-Archive,2004-08-03T18:00:00Z,14.5,80.0,15.6,warm
M2,2005-08-05T17:00:00Z,15.3,76.0,14.5,warm
M4,2013-07-02T03:00:00Z,11.75,99.6,12.72,mild
M4,2009-06-22T00:00:00Z,13.0,99.0,12.7,mild
M4,2007-08-01T00:00:00Z,14.6,96.0,15.2,warm
M3,2014-05-17T08:00:00Z,12.6,84.0,12.92,mild
M4-Archive,2006-04-17T19:00:00Z,8.2,86.0,8.8,cold
M5,2006-12-13T00:00:00Z,11.6,92.0,11.1,cold
M5,2005-06-07T21:00:00Z,13.0,79.0,13.5,mild
M5,2010-10-24T22:00:00Z,10.9,65.0,13.6,mild
M2,2006-08-09T21:00:00Z,15.5,77.0,15.3,warm
M4,2008-07-27T13:00:00Z,15.9,91.0,15.2,warm
M1,2005-12-29T19:00:00Z,11.4,90.0,10.8,cold
M2,2005-02-26T15:00:00Z,6.8,74.0,8.4,cold
M4,2007-05-20T19:00:00Z,11.0,71.0,11.4,mild
M3,2004-03-21T19:00:00Z,8.8,74.0,11.0,cold
M4,2008-02-17T04:00:00Z,7.5,67.0,10.0,cold
M4,2017-07-01T15:00:00Z,13.46,85.9,13.23,mild
M4,2016-07-08T04:00:00Z,13.46,89.8,13.43,mild
M5,2013-07-23T03:00:00Z,18.86,90.6,18.01,warm
M2,2003-12-10T14:00:00Z,11.2,83.0,12.1,mild
